season,round,race_name,driver,constructor,grid,position,points,status,laps
2023,9,Austrian Grand Prix,de_vries,alphatauri,20,17,0.0,Lapped,70
2023,9,Austrian Grand Prix,kevin_magnussen,haas,19,18,0.0,Lapped,70
2023,9,Austrian Grand Prix,tsunoda,alphatauri,16,19,0.0,Lapped,70
2023,9,Austrian Grand Prix,hulkenberg,haas,8,20,0.0,Retired,12
2023,10,British Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,52
2023,10,British Grand Prix,norris,mclaren,2,2,18.0,Finished,52
2023,10,British Grand Prix,hamilton,mercedes,7,3,15.0,Finished,52
2023,10,British Grand Prix,piastri,mclaren,3,4,12.0,Finished,52
2023,10,British Grand Prix,russell,mercedes,6,5,10.0,Finished,52
2023,10,British Grand Prix,perez,red_bull,15,6,8.0,Finished,52
2023,10,British Grand Prix,alonso,aston_martin,9,7,6.0,Finished,52
2023,10,British Grand Prix,albon,williams,8,8,4.0,Finished,52
2023,10,British Grand Prix,leclerc,ferrari,4,9,2.0,Finished,52
2023,10,British Grand Prix,sainz,ferrari,5,10,1.0,Finished,52
2023,10,British Grand Prix,sargeant,williams,14,11,0.0,Finished,52
2023,10,British Grand Prix,bottas,alfa,20,12,0.0,Finished,52
2023,10,British Grand Prix,hulkenberg,haas,11,13,0.0,Finished,52
2023,10,British Grand Prix,stroll,aston_martin,12,14,0.0,Finished,52
2023,10,British Grand Prix,zhou,alfa,17,15,0.0,Finished,52
2023,10,British Grand Prix,tsunoda,alphatauri,16,16,0.0,Finished,52
2023,10,British Grand Prix,de_vries,alphatauri,18,17,0.0,Finished,52
2023,10,British Grand Prix,gasly,alpine,10,18,0.0,Retired,46
2023,10,British Grand Prix,kevin_magnussen,haas,19,19,0.0,Retired,31
2023,10,British Grand Prix,ocon,alpine,13,20,0.0,Retired,9
2023,11,Hungarian Grand Prix,max_verstappen,red_bull,2,1,26.0,Finished,70
2023,11,Hungarian Grand Prix,norris,mclaren,3,2,18.0,Finished,70
2023,11,Hungarian Grand Prix,perez,red_bull,9,3,15.0,Finished,70
2023,11,Hungarian Grand Prix,hamilton,mercedes,1,4,12.0,Finished,70
2023,11,Hungarian Grand Prix,piastri,mclaren,4,5,10.0,Finished,70
2023,11,Hungarian Grand Prix,russell,mercedes,18,6,8.0,Finished,70
2023,11,Hungarian Grand Prix,leclerc,ferrari,6,7,6.0,Finished,70
2023,11,Hungarian Grand Prix,sainz,ferrari,11,8,4.0,Finished,70
2023,11,Hungarian Grand Prix,alonso,aston_martin,8,9,2.0,Finished,70
2023,11,Hungarian Grand Prix,stroll,aston_martin,14,10,1.0,Lapped,69
2023,11,Hungarian Grand Prix,albon,williams,16,11,0.0,Lapped,69
2023,11,Hungarian Grand Prix,bottas,alfa,7,12,0.0,Lapped,69
2023,11,Hungarian Grand Prix,ricciardo,alphatauri,13,13,0.0,Lapped,69
2023,11,Hungarian Grand Prix,hulkenberg,haas,10,14,0.0,Lapped,69
2023,11,Hungarian Grand Prix,tsunoda,alphatauri,17,15,0.0,Lapped,69
2023,11,Hungarian Grand Prix,zhou,alfa,5,16,0.0,Lapped,69
2023,11,Hungarian Grand Prix,kevin_magnussen,haas,19,17,0.0,Lapped,69
2023,11,Hungarian Grand Prix,sargeant,williams,20,18,0.0,Retired,67
2023,11,Hungarian Grand Prix,ocon,alpine,12,19,0.0,Retired,2
2023,11,Hungarian Grand Prix,gasly,alpine,15,20,0.0,Retired,1
2023,12,Belgian Grand Prix,max_verstappen,red_bull,6,1,25.0,Finished,44
2023,12,Belgian Grand Prix,perez,red_bull,2,2,18.0,Finished,44
2023,12,Belgian Grand Prix,leclerc,ferrari,1,3,15.0,Finished,44
2023,12,Belgian Grand Prix,hamilton,mercedes,3,4,13.0,Finished,44
2023,12,Belgian Grand Prix,alonso,aston_martin,9,5,10.0,Finished,44
2023,12,Belgian Grand Prix,russell,mercedes,8,6,8.0,Finished,44
2023,12,Belgian Grand Prix,norris,mclaren,7,7,6.0,Finished,44
2023,12,Belgian Grand Prix,ocon,alpine,14,8,4.0,Finished,44
2023,12,Belgian Grand Prix,stroll,aston_martin,10,9,2.0,Finished,44
2023,12,Belgian Grand Prix,tsunoda,alphatauri,11,10,1.0,Finished,44
2023,12,Belgian Grand Prix,gasly,alpine,12,11,0.0,Finished,44
2023,12,Belgian Grand Prix,bottas,alfa,13,12,0.0,Finished,44
2023,12,Belgian Grand Prix,zhou,alfa,17,13,0.0,Finished,44
2023,12,Belgian Grand Prix,albon,williams,15,14,0.0,Finished,44
2023,12,Belgian Grand Prix,kevin_magnussen,haas,16,15,0.0,Finished,44
2023,12,Belgian Grand Prix,ricciardo,alphatauri,19,16,0.0,Finished,44
2023,12,Belgian Grand Prix,sargeant,williams,18,17,0.0,Finished,44
2023,12,Belgian Grand Prix,hulkenberg,haas,20,18,0.0,Finished,44
2023,12,Belgian Grand Prix,sainz,ferrari,4,19,0.0,Retired,23
2023,12,Belgian Grand Prix,piastri,mclaren,5,20,0.0,Retired,0
2023,13,Dutch Grand Prix,max_verstappen,red_bull,1,1,25.0,Finished,72
2023,13,Dutch Grand Prix,alonso,aston_martin,5,2,19.0,Finished,72
2023,13,Dutch Grand Prix,gasly,alpine,12,3,15.0,Finished,72
2023,13,Dutch Grand Prix,perez,red_bull,7,4,12.0,Finished,72
2023,13,Dutch Grand Prix,sainz,ferrari,6,5,10.0,Finished,72
2023,13,Dutch Grand Prix,hamilton,mercedes,13,6,8.0,Finished,72
2023,13,Dutch Grand Prix,norris,mclaren,2,7,6.0,Finished,72
2023,13,Dutch Grand Prix,albon,williams,4,8,4.0,Finished,72
2023,13,Dutch Grand Prix,piastri,mclaren,8,9,2.0,Finished,72
2023,13,Dutch Grand Prix,ocon,alpine,16,10,1.0,Finished,72
2023,13,Dutch Grand Prix,stroll,aston_martin,11,11,0.0,Finished,72
2023,13,Dutch Grand Prix,hulkenberg,haas,14,12,0.0,Finished,72
2023,13,Dutch Grand Prix,lawson,alphatauri,19,13,0.0,Finished,72
2023,13,Dutch Grand Prix,bottas,alfa,18,14,0.0,Finished,72
2023,13,Dutch Grand Prix,tsunoda,alphatauri,17,15,0.0,Finished,72
2023,13,Dutch Grand Prix,kevin_magnussen,haas,0,16,0.0,Finished,72
2023,13,Dutch Grand Prix,russell,mercedes,3,17,0.0,Finished,72
2023,13,Dutch Grand Prix,zhou,alfa,15,18,0.0,Accident,62
2023,13,Dutch Grand Prix,leclerc,ferrari,9,19,0.0,Undertray,41
2023,13,Dutch Grand Prix,sargeant,williams,10,20,0.0,Accident,14
2023,14,Italian Grand Prix,max_verstappen,red_bull,2,1,25.0,Finished,51
2023,14,Italian Grand Prix,perez,red_bull,5,2,18.0,Finished,51
2023,14,Italian Grand Prix,sainz,ferrari,1,3,15.0,Finished,51
2023,14,Italian Grand Prix,leclerc,ferrari,3,4,12.0,Finished,51
2023,14,Italian Grand Prix,russell,mercedes,4,5,10.0,Finished,51
2023,14,Italian Grand Prix,hamilton,mercedes,8,6,8.0,Finished,51
2023,14,Italian Grand Prix,albon,williams,6,7,6.0,Finished,51
2023,14,Italian Grand Prix,norris,mclaren,9,8,4.0,Finished,51
2023,14,Italian Grand Prix,alonso,aston_martin,10,9,2.0,Finished,51
2023,14,Italian Grand Prix,bottas,alfa,14,10,1.0,Finished,51
2023,14,Italian Grand Prix,lawson,alphatauri,12,11,0.0,Finished,51
2023,14,Italian Grand Prix,piastri,mclaren,7,12,0.0,Finished,51
2023,14,Italian Grand Prix,sargeant,williams,15,13,0.0,Finished,51
2023,14,Italian Grand Prix,zhou,alfa,16,14,0.0,Finished,51
2023,14,Italian Grand Prix,gasly,alpine,17,15,0.0,Finished,51
2023,14,Italian Grand Prix,stroll,aston_martin,20,16,0.0,Finished,51
2023,14,Italian Grand Prix,hulkenberg,haas,13,17,0.0,Lapped,50
2023,14,Italian Grand Prix,kevin_magnussen,haas,19,18,0.0,Lapped,50
2023,14,Italian Grand Prix,ocon,alpine,18,19,0.0,Retired,39
2023,14,Italian Grand Prix,tsunoda,alphatauri,11,20,0.0,Did not start,0
2023,15,Singapore Grand Prix,sainz,ferrari,1,1,25.0,Finished,62
2023,15,Singapore Grand Prix,norris,mclaren,4,2,18.0,Finished,62
2023,15,Singapore Grand Prix,hamilton,mercedes,5,3,16.0,Finished,62
2023,15,Singapore Grand Prix,leclerc,ferrari,3,4,12.0,Finished,62
2023,15,Singapore Grand Prix,max_verstappen,red_bull,11,5,10.0,Finished,62
2023,15,Singapore Grand Prix,gasly,alpine,12,6,8.0,Finished,62
2023,15,Singapore Grand Prix,piastri,mclaren,17,7,6.0,Finished,62
2023,15,Singapore Grand Prix,perez,red_bull,13,8,4.0,Finished,62
2023,15,Singapore Grand Prix,lawson,alphatauri,10,9,2.0,Finished,62
2023,15,Singapore Grand Prix,kevin_magnussen,haas,6,10,1.0,Finished,62
2023,15,Singapore Grand Prix,albon,williams,14,11,0.0,Finished,62
2023,15,Singapore Grand Prix,zhou,alfa,19,12,0.0,Finished,62
2023,15,Singapore Grand Prix,hulkenberg,haas,9,13,0.0,Finished,62
2023,15,Singapore Grand Prix,sargeant,williams,18,14,0.0,Finished,62
2023,15,Singapore Grand Prix,alonso,aston_martin,7,15,0.0,Finished,62
2023,15,Singapore Grand Prix,russell,mercedes,2,16,0.0,Retired,61
2023,15,Singapore Grand Prix,bottas,alfa,16,17,0.0,Retired,51
2023,15,Singapore Grand Prix,ocon,alpine,8,18,0.0,Retired,42
2023,15,Singapore Grand Prix,tsunoda,alphatauri,15,19,0.0,Retired,0
2023,15,Singapore Grand Prix,stroll,aston_martin,0,20,0.0,Withdrew,0
2023,16,Japanese Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,53
2023,16,Japanese Grand Prix,norris,mclaren,3,2,18.0,Finished,53
2023,16,Japanese Grand Prix,piastri,mclaren,2,3,15.0,Finished,53
2023,16,Japanese Grand Prix,leclerc,ferrari,4,4,12.0,Finished,53
2023,16,Japanese Grand Prix,hamilton,mercedes,7,5,10.0,Finished,53
2023,16,Japanese Grand Prix,sainz,ferrari,6,6,8.0,Finished,53
2023,16,Japanese Grand Prix,russell,mercedes,8,7,6.0,Finished,53
2023,16,Japanese Grand Prix,alonso,aston_martin,10,8,4.0,Finished,53
2023,16,Japanese Grand Prix,ocon,alpine,14,9,2.0,Finished,53
2023,16,Japanese Grand Prix,gasly,alpine,12,10,1.0,Finished,53
2023,16,Japanese Grand Prix,lawson,alphatauri,11,11,0.0,Lapped,52
2023,16,Japanese Grand Prix,tsunoda,alphatauri,9,12,0.0,Lapped,52
2023,16,Japanese Grand Prix,zhou,alfa,19,13,0.0,Lapped,52
2023,16,Japanese Grand Prix,hulkenberg,haas,18,14,0.0,Lapped,52
2023,16,Japanese Grand Prix,kevin_magnussen,haas,15,15,0.0,Lapped,52
2023,16,Japanese Grand Prix,albon,williams,13,16,0.0,Retired,26
2023,16,Japanese Grand Prix,sargeant,williams,20,17,0.0,Retired,22
2023,16,Japanese Grand Prix,stroll,aston_martin,17,18,0.0,Retired,20
2023,16,Japanese Grand Prix,perez,red_bull,5,19,0.0,Retired,15
2023,16,Japanese Grand Prix,bottas,alfa,16,20,0.0,Retired,7
2023,17,Qatar Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,57
2023,17,Qatar Grand Prix,piastri,mclaren,6,2,18.0,Finished,57
2023,17,Qatar Grand Prix,norris,mclaren,10,3,15.0,Finished,57
2023,17,Qatar Grand Prix,russell,mercedes,2,4,12.0,Finished,57
2023,17,Qatar Grand Prix,leclerc,ferrari,5,5,10.0,Finished,57
2023,17,Qatar Grand Prix,alonso,aston_martin,4,6,8.0,Finished,57
2023,17,Qatar Grand Prix,ocon,alpine,8,7,6.0,Finished,57
2023,17,Qatar Grand Prix,bottas,alfa,9,8,4.0,Finished,57
2023,17,Qatar Grand Prix,zhou,alfa,19,9,2.0,Finished,57
2023,17,Qatar Grand Prix,perez,red_bull,20,10,1.0,Finished,57
2023,17,Qatar Grand Prix,stroll,aston_martin,16,11,0.0,Finished,57
2023,17,Qatar Grand Prix,gasly,alpine,7,12,0.0,Finished,57
2023,17,Qatar Grand Prix,albon,williams,13,13,0.0,Finished,57
2023,17,Qatar Grand Prix,kevin_magnussen,haas,18,14,0.0,Lapped,56
2023,17,Qatar Grand Prix,tsunoda,alphatauri,11,15,0.0,Lapped,56
2023,17,Qatar Grand Prix,hulkenberg,haas,14,16,0.0,Lapped,56
2023,17,Qatar Grand Prix,lawson,alphatauri,17,17,0.0,Lapped,56
2023,17,Qatar Grand Prix,sargeant,williams,15,18,0.0,Retired,40
2023,17,Qatar Grand Prix,hamilton,mercedes,3,19,0.0,Retired,0
2023,17,Qatar Grand Prix,sainz,ferrari,12,20,0.0,Did not start,0
2023,18,United States Grand Prix,max_verstappen,red_bull,6,1,25.0,Finished,56
2023,18,United States Grand Prix,norris,mclaren,2,2,18.0,Finished,56
2023,18,United States Grand Prix,sainz,ferrari,4,3,15.0,Finished,56
2023,18,United States Grand Prix,perez,red_bull,9,4,12.0,Finished,56
2023,18,United States Grand Prix,russell,mercedes,5,5,10.0,Finished,56
2023,18,United States Grand Prix,gasly,alpine,7,6,8.0,Finished,56
2023,18,United States Grand Prix,stroll,aston_martin,20,7,6.0,Finished,56
2023,18,United States Grand Prix,tsunoda,alphatauri,11,8,5.0,Finished,56
2023,18,United States Grand Prix,albon,williams,15,9,2.0,Finished,56
2023,18,United States Grand Prix,sargeant,williams,16,10,1.0,Finished,56
2023,18,United States Grand Prix,hulkenberg,haas,18,11,0.0,Finished,56
2023,18,United States Grand Prix,bottas,alfa,13,12,0.0,Finished,56
2023,18,United States Grand Prix,zhou,alfa,12,13,0.0,Lapped,55
2023,18,United States Grand Prix,kevin_magnussen,haas,17,14,0.0,Lapped,55
2023,18,United States Grand Prix,ricciardo,alphatauri,14,15,0.0,Lapped,55
2023,18,United States Grand Prix,alonso,aston_martin,19,16,0.0,Retired,49
2023,18,United States Grand Prix,piastri,mclaren,10,17,0.0,Retired,10
2023,18,United States Grand Prix,ocon,alpine,8,18,0.0,Retired,6
2023,18,United States Grand Prix,hamilton,mercedes,3,19,0.0,Disqualified,56
2023,18,United States Grand Prix,leclerc,ferrari,1,20,0.0,Disqualified,56
2023,19,Mexico City Grand Prix,max_verstappen,red_bull,3,1,25.0,Finished,71
2023,19,Mexico City Grand Prix,hamilton,mercedes,6,2,19.0,Finished,71
2023,19,Mexico City Grand Prix,leclerc,ferrari,1,3,15.0,Finished,71
2023,19,Mexico City Grand Prix,sainz,ferrari,2,4,12.0,Finished,71
2023,19,Mexico City Grand Prix,norris,mclaren,17,5,10.0,Finished,71
2023,19,Mexico City Grand Prix,russell,mercedes,8,6,8.0,Finished,71
2023,19,Mexico City Grand Prix,ricciardo,alphatauri,4,7,6.0,Finished,71
2023,19,Mexico City Grand Prix,piastri,mclaren,7,8,4.0,Finished,71
2023,19,Mexico City Grand Prix,albon,williams,14,9,2.0,Finished,71
2023,19,Mexico City Grand Prix,ocon,alpine,15,10,1.0,Finished,71
2023,19,Mexico City Grand Prix,gasly,alpine,11,11,0.0,Finished,71
2023,19,Mexico City Grand Prix,tsunoda,alphatauri,18,12,0.0,Finished,71
2023,19,Mexico City Grand Prix,hulkenberg,haas,12,13,0.0,Finished,71
2023,19,Mexico City Grand Prix,zhou,alfa,10,14,0.0,Finished,71
2023,19,Mexico City Grand Prix,bottas,alfa,9,15,0.0,Finished,71
2023,19,Mexico City Grand Prix,sargeant,williams,19,16,0.0,Retired,70
2023,19,Mexico City Grand Prix,stroll,aston_martin,0,17,0.0,Collision damage,66
2023,19,Mexico City Grand Prix,alonso,aston_martin,13,18,0.0,Withdrew,47
2023,19,Mexico City Grand Prix,kevin_magnussen,haas,16,19,0.0,Accident,31
2023,19,Mexico City Grand Prix,perez,red_bull,5,20,0.0,Collision damage,1
2023,20,São Paulo Grand Prix,max_verstappen,red_bull,1,1,25.0,Finished,71
2023,20,São Paulo Grand Prix,norris,mclaren,6,2,19.0,Finished,71
2023,20,São Paulo Grand Prix,alonso,aston_martin,4,3,15.0,Finished,71
2023,20,São Paulo Grand Prix,perez,red_bull,9,4,12.0,Finished,71
2023,20,São Paulo Grand Prix,stroll,aston_martin,3,5,10.0,Finished,71
2023,20,São Paulo Grand Prix,sainz,ferrari,7,6,8.0,Finished,71
2023,20,São Paulo Grand Prix,gasly,alpine,15,7,6.0,Finished,71
2023,20,São Paulo Grand Prix,hamilton,mercedes,5,8,4.0,Finished,71
2023,20,São Paulo Grand Prix,tsunoda,alphatauri,16,9,2.0,Finished,71
2023,20,São Paulo Grand Prix,ocon,alpine,14,10,1.0,Lapped,70
2023,20,São Paulo Grand Prix,sargeant,williams,19,11,0.0,Lapped,70
2023,20,São Paulo Grand Prix,hulkenberg,haas,11,12,0.0,Lapped,70
2023,20,São Paulo Grand Prix,ricciardo,alphatauri,17,13,0.0,Lapped,70
2023,20,São Paulo Grand Prix,piastri,mclaren,10,14,0.0,Lapped,69
2023,20,São Paulo Grand Prix,russell,mercedes,8,15,0.0,Retired,57
2023,20,São Paulo Grand Prix,bottas,alfa,18,16,0.0,Retired,39
2023,20,São Paulo Grand Prix,zhou,alfa,20,17,0.0,Retired,22
2023,20,São Paulo Grand Prix,kevin_magnussen,haas,12,18,0.0,Retired,0
2023,20,São Paulo Grand Prix,albon,williams,13,19,0.0,Retired,0
2023,20,São Paulo Grand Prix,leclerc,ferrari,2,20,0.0,Did not start,0
2023,21,Las Vegas Grand Prix,max_verstappen,red_bull,2,1,25.0,Finished,50
2023,21,Las Vegas Grand Prix,leclerc,ferrari,1,2,18.0,Finished,50
2023,21,Las Vegas Grand Prix,perez,red_bull,11,3,15.0,Finished,50
2023,21,Las Vegas Grand Prix,ocon,alpine,16,4,12.0,Finished,50
2023,21,Las Vegas Grand Prix,stroll,aston_martin,19,5,10.0,Finished,50
2023,21,Las Vegas Grand Prix,sainz,ferrari,12,6,8.0,Finished,50
2023,21,Las Vegas Grand Prix,hamilton,mercedes,10,7,6.0,Finished,50
2023,21,Las Vegas Grand Prix,russell,mercedes,3,8,4.0,Finished,50
2023,21,Las Vegas Grand Prix,alonso,aston_martin,9,9,2.0,Finished,50
2023,21,Las Vegas Grand Prix,piastri,mclaren,18,10,2.0,Finished,50
2023,21,Las Vegas Grand Prix,gasly,alpine,4,11,0.0,Finished,50
2023,21,Las Vegas Grand Prix,albon,williams,5,12,0.0,Finished,50
2023,21,Las Vegas Grand Prix,kevin_magnussen,haas,8,13,0.0,Finished,50
2023,21,Las Vegas Grand Prix,ricciardo,alphatauri,14,14,0.0,Finished,50
2023,21,Las Vegas Grand Prix,zhou,alfa,17,15,0.0,Finished,50
2023,21,Las Vegas Grand Prix,sargeant,williams,6,16,0.0,Finished,50
2023,21,Las Vegas Grand Prix,bottas,alfa,7,17,0.0,Finished,50
2023,21,Las Vegas Grand Prix,tsunoda,alphatauri,20,18,0.0,Retired,46
2023,21,Las Vegas Grand Prix,hulkenberg,haas,13,19,0.0,Retired,45
2023,21,Las Vegas Grand Prix,norris,mclaren,15,20,0.0,Retired,2
2023,22,Abu Dhabi Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,58
2023,22,Abu Dhabi Grand Prix,leclerc,ferrari,2,2,18.0,Finished,58
2023,22,Abu Dhabi Grand Prix,russell,mercedes,4,3,15.0,Finished,58
2023,22,Abu Dhabi Grand Prix,perez,red_bull,9,4,12.0,Finished,58
2023,22,Abu Dhabi Grand Prix,norris,mclaren,5,5,10.0,Finished,58
2023,22,Abu Dhabi Grand Prix,piastri,mclaren,3,6,8.0,Finished,58
2023,22,Abu Dhabi Grand Prix,alonso,aston_martin,7,7,6.0,Finished,58
2023,22,Abu Dhabi Grand Prix,tsunoda,alphatauri,6,8,4.0,Finished,58
2023,22,Abu Dhabi Grand Prix,hamilton,mercedes,11,9,2.0,Finished,58
2023,22,Abu Dhabi Grand Prix,stroll,aston_martin,13,10,1.0,Finished,58
2023,22,Abu Dhabi Grand Prix,ricciardo,alphatauri,15,11,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,ocon,alpine,12,12,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,gasly,alpine,10,13,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,albon,williams,14,14,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,hulkenberg,haas,8,15,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,sargeant,williams,20,16,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,zhou,alfa,19,17,0.0,Finished,58
2023,22,Abu Dhabi Grand Prix,sainz,ferrari,16,18,0.0,Retired,57
2023,22,Abu Dhabi Grand Prix,bottas,alfa,18,19,0.0,Lapped,57
2023,22,Abu Dhabi Grand Prix,kevin_magnussen,haas,17,20,0.0,Lapped,57
2024,1,Bahrain Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,57
2024,1,Bahrain Grand Prix,perez,red_bull,5,2,18.0,Finished,57
2024,1,Bahrain Grand Prix,sainz,ferrari,4,3,15.0,Finished,57
2024,1,Bahrain Grand Prix,leclerc,ferrari,2,4,12.0,Finished,57
2024,1,Bahrain Grand Prix,russell,mercedes,3,5,10.0,Finished,57
2024,1,Bahrain Grand Prix,norris,mclaren,7,6,8.0,Finished,57
2024,1,Bahrain Grand Prix,hamilton,mercedes,9,7,6.0,Finished,57
2024,1,Bahrain Grand Prix,piastri,mclaren,8,8,4.0,Finished,57
2024,1,Bahrain Grand Prix,alonso,aston_martin,6,9,2.0,Finished,57
2024,1,Bahrain Grand Prix,stroll,aston_martin,12,10,1.0,Finished,57
2024,1,Bahrain Grand Prix,zhou,sauber,17,11,0.0,Lapped,56
2024,1,Bahrain Grand Prix,kevin_magnussen,haas,15,12,0.0,Lapped,56
2024,1,Bahrain Grand Prix,ricciardo,rb,14,13,0.0,Lapped,56
2024,1,Bahrain Grand Prix,tsunoda,rb,11,14,0.0,Lapped,56
2024,1,Bahrain Grand Prix,albon,williams,13,15,0.0,Lapped,56
2024,1,Bahrain Grand Prix,hulkenberg,haas,10,16,0.0,Lapped,56
2024,1,Bahrain Grand Prix,ocon,alpine,19,17,0.0,Lapped,56
2024,1,Bahrain Grand Prix,gasly,alpine,20,18,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bottas,sauber,16,19,0.0,Lapped,56
2024,1,Bahrain Grand Prix,sargeant,williams,18,20,0.0,Lapped,55
2024,2,Saudi Arabian Grand Prix,max_verstappen,red_bull,1,1,25.0,Finished,50
2024,2,Saudi Arabian Grand Prix,perez,red_bull,3,2,18.0,Finished,50
2024,2,Saudi Arabian Grand Prix,leclerc,ferrari,2,3,16.0,Finished,50
2024,2,Saudi Arabian Grand Prix,piastri,mclaren,5,4,12.0,Finished,50
2024,2,Saudi Arabian Grand Prix,alonso,aston_martin,4,5,10.0,Finished,50
2024,2,Saudi Arabian Grand Prix,russell,mercedes,7,6,8.0,Finished,50
2024,2,Saudi Arabian Grand Prix,bearman,ferrari,11,7,6.0,Finished,50
2024,2,Saudi Arabian Grand Prix,norris,mclaren,6,8,4.0,Finished,50
2024,2,Saudi Arabian Grand Prix,hamilton,mercedes,8,9,2.0,Finished,50
2024,2,Saudi Arabian Grand Prix,hulkenberg,haas,15,10,1.0,Finished,50
2024,2,Saudi Arabian Grand Prix,albon,williams,12,11,0.0,Finished,50
2024,2,Saudi Arabian Grand Prix,kevin_magnussen,haas,13,12,0.0,Finished,50
2024,2,Saudi Arabian Grand Prix,ocon,alpine,17,13,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,sargeant,williams,19,14,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,tsunoda,rb,9,15,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,ricciardo,rb,14,16,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,bottas,sauber,16,17,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,zhou,sauber,20,18,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,stroll,aston_martin,10,19,0.0,Retired,5
2024,2,Saudi Arabian Grand Prix,gasly,alpine,18,20,0.0,Retired,1
2024,3,Australian Grand Prix,sainz,ferrari,2,1,25.0,Finished,58
2024,3,Australian Grand Prix,leclerc,ferrari,4,2,19.0,Finished,58
2024,3,Australian Grand Prix,norris,mclaren,3,3,15.0,Finished,58
2024,3,Australian Grand Prix,piastri,mclaren,5,4,12.0,Finished,58
2024,3,Australian Grand Prix,perez,red_bull,6,5,10.0,Finished,58
2024,3,Australian Grand Prix,stroll,aston_martin,9,6,8.0,Finished,58
2024,3,Australian Grand Prix,tsunoda,rb,8,7,6.0,Finished,58
2024,3,Australian Grand Prix,alonso,aston_martin,10,8,4.0,Finished,58
2024,3,Australian Grand Prix,hulkenberg,haas,16,9,2.0,Finished,58
2024,3,Australian Grand Prix,kevin_magnussen,haas,14,10,1.0,Lapped,57
2024,3,Australian Grand Prix,albon,williams,12,11,0.0,Lapped,57
2024,3,Australian Grand Prix,ricciardo,rb,18,12,0.0,Lapped,57
2024,3,Australian Grand Prix,gasly,alpine,17,13,0.0,Lapped,57
2024,3,Australian Grand Prix,bottas,sauber,13,14,0.0,Lapped,57
2024,3,Australian Grand Prix,zhou,sauber,19,15,0.0,Lapped,57
2024,3,Australian Grand Prix,ocon,alpine,15,16,0.0,Lapped,57
2024,3,Australian Grand Prix,russell,mercedes,7,17,0.0,Retired,56
2024,3,Australian Grand Prix,hamilton,mercedes,11,18,0.0,Retired,15
2024,3,Australian Grand Prix,max_verstappen,red_bull,1,19,0.0,Retired,3
2024,4,Japanese Grand Prix,max_verstappen,red_bull,1,1,26.0,Finished,53
2024,4,Japanese Grand Prix,perez,red_bull,2,2,18.0,Finished,53
2024,4,Japanese Grand Prix,sainz,ferrari,4,3,15.0,Finished,53
2024,4,Japanese Grand Prix,leclerc,ferrari,8,4,12.0,Finished,53
2024,4,Japanese Grand Prix,norris,mclaren,3,5,10.0,Finished,53
2024,4,Japanese Grand Prix,alonso,aston_martin,5,6,8.0,Finished,53
2024,4,Japanese Grand Prix,russell,mercedes,9,7,6.0,Finished,53
2024,4,Japanese Grand Prix,piastri,mclaren,6,8,4.0,Finished,53
2024,4,Japanese Grand Prix,hamilton,mercedes,7,9,2.0,Finished,53
2024,4,Japanese Grand Prix,tsunoda,rb,10,10,1.0,Lapped,52
2024,4,Japanese Grand Prix,hulkenberg,haas,12,11,0.0,Lapped,52
2024,4,Japanese Grand Prix,stroll,aston_martin,16,12,0.0,Lapped,52
2024,4,Japanese Grand Prix,kevin_magnussen,haas,18,13,0.0,Lapped,52
2024,4,Japanese Grand Prix,bottas,sauber,13,14,0.0,Lapped,52
2024,4,Japanese Grand Prix,ocon,alpine,15,15,0.0,Lapped,52
